id,data_provider,country,language,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
anstiftung_1673,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-04,"Vor seinem Totalausfall hatte er ein eigenartiges Eigenleben entwickelt, schoss statt nur einer immer mehrere Klammern, wie bei einer Maschinenpistole. Nun aber funktionierte er gar nicht mehr. Nach dem Öffnen des Gerätes untersuchten wir den Stecker und die Zuleitung, aber da war alles OK. Als wir das Gerät weiter zerlegten, entdeckten wir einen weggebrannten Leiterzug auf der Steuerplatine. Offenbar hatte sich durch die ständigen Erschütterungen die Lötstelle am Klemmblock für die Netzspannung gelöst und "
anstiftung_1674,Anstiftung,DEU,German,Vacuum,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-04,"Machte „keinen Mucks“ mehr. Die Akkus hatten keine Spannung mehr, sodass wir vermuteten, sie seien kaputt. Ein manuelles Aufladen mit einem Netzteil (nur zu Testzwecken!) zeigte aber, dass die Zellen doch wieder Ladung aufnahmen. Bei weiteren Untersuchungen stellte sich heraus, dass die Ladeelektronik defekt war. Da war leider nichts zu machen."
anstiftung_1675,Anstiftung,DEU,German,Power tool,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-04,"Im Betrieb würde sie sehr warm werden. Wir fanden das bei unseren Tests normal. Da diese Bohrmaschine ein Knebelfutter hatte und die Schrottmaschine von vorhin ein Schnellspannfutter, tauschten wir das Bohrfutter aus. Leider klemmte das Schnellspannfutter, sodass wir das noch zerlegen und reinigen mussten."
anstiftung_1676,Anstiftung,DEU,German,Power tool,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-04,"Drehte sich nicht mehr, brummte nur und fing sofort an, nach „Strom“ zu stinken."
anstiftung_1677,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-04,"Funktionierte nicht mehr, der Sicherheitsschalter war abgefallen. Die Maschine funktionierte, der Besitzer wird den Schalter zu Hause wieder anbringen."
anstiftung_1678,Anstiftung,DEU,German,Printer/scanner,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-04,"Hatte ein schlechtes Druckbild, eine Farbe fehlte völlig. Die Besitzerin hatte das Gerät schon zweimal in einer Werkstatt und die gab dann auf. Angeblich wurden dort neue Patronen eingesetzt, doch wir stellten sofort eine leere gelbe Patrone fest - somit war klar, warum die Farbe fehlte. Außerdem waren keine Originalpatronen eingesetzt, was auch zu Problemen beim Druckbild führen kann. Wir reinigten den Druckkopf und rieten der Besitzerin, es mit einem kompletten Satz neuer Originalpatronen nochmal zu versu"
anstiftung_1679,Anstiftung,DEU,German,Hi-Fi separates,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-04,"Fortsetzung vom voletzten Mal: die Kassettenwiedergabe leierte. Die mitgebrachte Kassette zeigte den Fehler zwar nicht, aber trotzdem erneuerten wir die Antriebsriemen, die schon etwas erschlafft waren."
anstiftung_1680,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-04,"Ließ sich nicht mehr einschalten. Die eingelegten Batterien waren frisch und die Kontakte in Ordnung. Also nahmen wir die Lampe auseinander und stellten einen verschmutzten Taster fest, der die verschiedenen Betriebsarten umschalten sollte. Nachdem der wieder gereinigt war, leuchtete die Lampe wieder."
anstiftung_1681,Anstiftung,DEU,German,Vacuum,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-04,"Eine Besucherin hatte die Bodendüse ihres Staubsaugers schon einmal selbst zerlegt, allerdings nicht wieder korrekt zusammengebaut. Dadurch funktionierte die Umschaltung der Bürste nicht richtig. Wir zerlegten das Teil noch einmal und setzten es wieder ordentlich zusammen."
anstiftung_1682,Anstiftung,DEU,German,Hi-Fi separates,auna,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,geht nicht einzuschalten. Schalter am Lautstärkeregler defekt. Auf Wunsch überbrückt.
anstiftung_1683,Anstiftung,DEU,German,Hair & Beauty item,TCM,Unknown,????,Repairable,repaircafe-dresden,2019-06-04,"keine Kraft, Akku zu schwach. Neuer wird versorgt"
anstiftung_1686,Anstiftung,DEU,German,Laptop,Dell,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,Weitere Optimierungen und Installation von gewünschten Programmen
anstiftung_1687,Anstiftung,DEU,German,Large home electrical,Samsung,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,"Fehlerbild hier: der Teller dreht sich, die Beleuchtung funktioniert und der Lüfter läuft, nur die Speisen im Garraum werden nicht warm.  Türschalter für die Fehlfunktion verantwortlich. Nach Reinigung des Schalters ok."
anstiftung_1688,Anstiftung,DEU,German,TV and gaming-related accessories,Muvid,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,Die Lade des DVD-Players öffnete sich nicht.  Servomotor war zu hören -> ausgeleierter Antriebsriemen. Nach Austausch des Riemens ok.
anstiftung_1689,Anstiftung,DEU,German,Vacuum,Siemens,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,Fusseln und Staub in der Filtertütenkammer. Eingesetzte No-Name-Filtertüten hielten nicht richtig dicht. Originale verwenden
anstiftung_1690,Anstiftung,DEU,German,Hair & Beauty item,Unknown,Unknown,????,Repairable,repaircafe-dresden,2019-06-04,Akku defekt - neuer wird versorgt
anstiftung_1691,Anstiftung,DEU,German,Small home electrical,Unknown,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,Nachlöten der Lötstellen einiger SMD-Bauelemente und Reparatur eines beschädigtes Flachbandkabel
anstiftung_1692,Anstiftung,DEU,German,Vacuum,Unknown,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,Kabelbruch beseitigt
anstiftung_1693,Anstiftung,DEU,German,Large home electrical,Clatronic,Unknown,????,Unknown,repaircafe-dresden,2019-06-04,"Bei dem Mikrowellenherd wurde das Gargut nicht warm, obwohl sich der Teller drehte, die Zeituhr lief und die Beleuchtung funktionierte. Schalter gereinigt, ohne Erfolg. Wenn der Gast beim nächsten Mal wiederkommt, wollen wir uns den Hochspannungstrafo und das Magnetron noch einmal genauer ansehen."
anstiftung_1694,Anstiftung,DEU,German,Hi-Fi integrated,Schneider,Unknown,????,Unknown,repaircafe-dresden,2019-06-04,"Stereoanlage ließ sich nicht immer einschalten bzw. ging im Betrieb auch manchmal von selbst aus.  Auch die zugehörige Fernbedienung funkltionierte nicht.  TAusch von zwei Stützelkos in der Spannungsversorgung, da sie einen Wackelkontakt an ihren Anschlussbeinchen aufwiesen. Reinigung des Quellenwahlschalter. Nach dem Zusammenbau klappte die Umschaltung dann auch wieder problemlos. Die Lautstärke war allerdings deutlich zu leise - ein Problem, dem wir, wie auch der kaputten Fernbedienung, aus Zeitmangel nic"
anstiftung_1695,Anstiftung,DEU,German,Hi-Fi separates,Mission,Unknown,????,Unknown,repaircafe-dresden,2019-06-04,Audiosignal des Verstärkers nur verrauscht und mit Knackgeräuschen. Überprüfung der Elkos - kein Fehler zu finden. Aus Zeitmangel abgebrochen. Kommt mit Schaltplan wieder
anstiftung_1696,Anstiftung,DEU,German,Toy,VEB Fernmeldewerk Nordhausen,Unknown,1979,Repairable,repaircafe-dresden,2019-06-04,"Ein Set DDR-Spielzeugtelefone sollte daheim neu installiert werden. - Telefonkabel war abgeschnitten, Flach-Batterien leer und aufgebläht Versorgt werden Klingeldraht oder ein Telefonverlängerungskabel und neu 4.5V-Flachbatterie"
anstiftung_1698,Anstiftung,DEU,German,Hair & Beauty item,Unknown,Unknown,????,Repairable,repaircafe-dresden,2019-06-04,"Akku defekt - ausgebaut, neuer wird versorgt"
anstiftung_1699,Anstiftung,DEU,German,Laptop,HP,Unknown,????,Repairable,repaircafe-dresden,2019-06-04,Ladung des Akkus geht nicht - Drahtbruch am ausgangsseitigen Stecker des Netzteils.
anstiftung_1700,Anstiftung,DEU,German,Lamp,Unknown,Unknown,????,Unknown,repaircafe-dresden,2019-06-04,"Halogen-Deckenlampe ohne Leuchtmittel - Kontrolle aller elektrischen Verbindungen, Reinigung der Kontakte am Transformator, Schrauben nachgezogen."
anstiftung_1701,Anstiftung,DEU,German,Hair & Beauty item,TCM,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,Neue Akkus eingebaut
anstiftung_1703,Anstiftung,DEU,German,Small kitchen item,Gastroback,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,Kaffeemühle ohne Funktion - Mahlaufsatz falsch eingesetzt und damit keine Freigabe durch Sicherheitsschalter
anstiftung_1704,Anstiftung,DEU,German,Toy,Unknown,Unknown,????,Repairable,repaircafe-dresden,2019-06-04,"Ein tanzender Plüsch-Esel zeigte keine Reaktion mehr, wenn man seine Pfoten drückte. Wir öffneten das Tier und untersuchten die eingebaute Elektronik. Dabei stellten wir fest, dass die Tasten in den Pfoten nicht mehr funktionierten. Die werden zu Hause getauscht und dann wird der Esel wieder zugenäht."
anstiftung_1705,Anstiftung,DEU,German,TV and gaming-related accessories,Viessmann,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,"Fehlermeldung am Heizungs-Controller. Laut Kundendienst werden diese Teile nicht mehr hergestellt.  Laut Internetrecherche gibt es zwei Relais, die häufiger Probleme machen. Diese wurden gewechselt und das Gerät wird nun zur Funktionsprobe bzw. Dauertest mit nach Hause genommen."
anstiftung_1706,Anstiftung,DEU,German,Toaster,Tefal,Unknown,????,Unknown,repaircafe-dresden,2019-06-04,"Toaster mit kaputten Schnappmechanismus. Nach kurzem Test stellte sich heraus, dass sich auch die Heizdrähte nicht erhitzten, wenn der Niederdrücker manuell unten gehalten wurde. Heizdrähte waren durchgebrannt -> Entsorgung."
anstiftung_1707,Anstiftung,DEU,German,Large home electrical,Unknown,Unknown,????,Unknown,repaircafe-dresden,2019-06-04,Tür schloß nicht mehr dicht ab. Die mitgebrachte Tür war aber nicht verzogen. Besitzerin muss sich den Einbauort genauer ansehen.
anstiftung_1708,Anstiftung,DEU,German,Vacuum,Bosch,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,Bodenstaubsauger mit Kabelbruch in der Zuleitung am Netzstecker. Austausch des Steckers - ok
anstiftung_1709,Anstiftung,DEU,German,Tablet,Point-Of-View,Unknown,????,Repairable,repaircafe-dresden,2019-06-04,"Das Tablet startete nicht mehr. Das war aber nicht das Einzige, was an dem Gerät nicht in Ordnung war. Das Glas war mehrfach gesprungen und irgendwie hatte es jemand geschafft, die USB-Buchse rauszureißen. Der Platz im Gerät dazu war leer. Zur Funktionskontrolle haben wir das Gerät von extern mit Spannung versorgt und da startete es. Wenn die Ersatzteile besorgt sind, können wir hier weiter machen."
anstiftung_1710,Anstiftung,DEU,German,Mobile,WIKO,Unknown,????,Repairable,repaircafe-dresden,2019-06-04,"An dem Smartphone waren gleich mehrere Sachen defekt.  Glasscheibe war gesprungen, keine Ladung möglich. Ursache dafür war ein Wackelkontakt an der USB-Buchse. Wir haben die Ersatzteile dazu rausgesucht – die Besitzerin überlegt nun, ob sich eine Reparatur lohnt."
anstiftung_1711,Anstiftung,DEU,German,Hair & Beauty item,ToLife,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,"Bei dem Läusekamm ging zwar beim Einschalten die blaue LED an, aber der Motorlüfter bewegte sich nicht. Nach der Demontage und Reinigung und der Wiedermontage funktionierte er aber wieder einwandfrei. Der Fehler war einfach weg."
anstiftung_1712,Anstiftung,DEU,German,Toy,Unknown,Unknown,????,Repairable,repaircafe-dresden,2019-06-04,"Reparatur war gestern aus Zeitgründen abgebrochen worden. Heutige Diagnose: mit einer externen Stromversorgung funktionierte das Flugzeug wieder und war auch von weiterer Entfernung her steuerbar. Hier muss also ein neuer LiPo-Akku her, der aber von der Größe und dem Gewicht nicht stark abweichen darf. Wir haben ihm noch im Internet dazu was passendes rausgesucht."
anstiftung_1713,Anstiftung,DEU,German,TV and gaming-related accessories,Unknown,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,Tastatur für einen Laptop reagierte auf keine Eingaben mehr.  Ursache - abgerissenes FFC-(Flat-Flex-Cable)-Folienkabel. Nach dem Anlöten funktionierte sie wieder.
anstiftung_1714,Anstiftung,DEU,German,Laptop,Acer,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,"Der neue Laptop „ACER Aspire 5“ war unwahrscheinlich langsam.  Die Ursache fand sich schnell – es liefen zwei Antivirenprogramme parallel. Da wir die Leistung und Ausstattung des Laptops nicht so toll fanden und für das Gerät noch die Möglichkeit der Rückgabe bestand, rieten wir der Besucherin dazu."
anstiftung_1715,Anstiftung,DEU,German,Toy,Unknown,Unknown,????,Unknown,repaircafe-dresden,2019-06-04,"Das ferngesteuerte Flugzeug des jungen Piloten funktionierte nach einem Absturz ins Wasser nicht mehr. Er hatte bereits zu Hause mit der Demontage des Flugzeuges begonnen, dabei ist ihm allerdings die Antenne abgerissen. Wir löteten sie wieder zusammen. Auch die Antenne der Fernsteuerung mussten wir festschrauben. Danach maßen wir die Spannung des Akkus mit einem Multimeter. Da diese zu niedrig war, schlossen wir unser Netzteil an. Die Motoren drehten sich, schalteten sich aber nach kurzer Zeit wieder ab. D"
anstiftung_1716,Anstiftung,DEU,German,Laptop,Acer,Unknown,????,Repairable,repaircafe-dresden,2019-06-04,"DVD-Laufwerk erkannte keine CDs mehr. Reinigung ohne Erfolg.  Suche im Internet nach einem Ersatzlaufwerk, Besitzerin bestellt selber."
anstiftung_1717,Anstiftung,DEU,German,Flat screen,Viewsonic,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,"Der Monitor funktionierte nur noch, wenn man das Videokabel nach dem Einschalten anschloss.  Austausch der Elektrolytkondensatoren im Netzteil. Funktionstest -> alles ok."
anstiftung_1718,Anstiftung,DEU,German,Mobile,Jolla,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,Nach Sturz ins Wasser funktionierte das Smartphone nicht mehr.  Demontage und Reinigung mit Alkohol. Danach funktionierte es wieder einwandfrei.
anstiftung_1719,Anstiftung,DEU,German,Mobile,Samsung,Unknown,????,Repairable,repaircafe-dresden,2019-06-04,"Das Smartphone funktionierte nicht einwandfrei. Wenn es entsperrt wrude, startet es manchmal neu. Wir empfahlen, eine Datensicherung durchzuführen und das Gerät auf Werkseinstellungen zurückzusetzen."
anstiftung_1720,Anstiftung,DEU,German,Handheld entertainment device,TomTom,Unknown,????,Repairable,repaircafe-dresden,2019-06-04,Navigationssystem fand keine Satelliten mehr.  Fehler - Kontakt zur externe Antenne abgebrochen war. Interne Antenne finktioniert noch.
anstiftung_1721,Anstiftung,DEU,German,Tablet,Samsung,Unknown,????,Repairable,repaircafe-dresden,2019-06-04,"Nach dem Zurücksetzen auf Werkseinstellungen ließ sich das Gerät nicht mit ihrem Google-Konto. Wir erstellten ein neues Konto, aber auch damit war ein Verbinden nicht möglich. Zur Aktivierung sind die Zugangsdaten des vorherigen Kontos erforderlich. Sie versucht, die Kontodaten zu finden."
anstiftung_1722,Anstiftung,DEU,German,Laptop,Acer,Unknown,????,Fixed,repaircafe-dresden,2019-06-04,Austausch des mitgebrachten Displays
anstiftung_1723,Anstiftung,DEU,German,Mobile,Apple,Unknown,????,Unknown,repaircafe-dresden,2019-06-04,"Akku war vorher schon gewechselt worden, ohne ihn zu kalibrieren. Hinweis wie das durchzuführen ist"
anstiftung_1725,Anstiftung,DEU,German,Flat screen,Panasonic,Unknown,????,Repairable,repaircafe-freital,2019-06-03,"Forsetzung vom letzten RC: Wir bauten die bestellten Ersatzteile ein. Glücklicherweise waren im Internet Schaltungsunterlagen zu dem Gerät zu finden, sodass die Fehlersuche weitergehen konnte. Wir lokalisierten ein kaputtes Relais. Durch Überbrückung der Kontakte konnten wir den Fernseher schon mal testweise wiederbeleben, wenn das bestellte Ersatzteil da ist, können wir das Gerät hoffentlich endgültig reparieren."
anstiftung_1726,Anstiftung,DEU,German,Flat screen,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-03,"Fehlerbeschreibung: er würde an dem angeschlossenen Notebook zu Hause nicht zuverlässig funktionieren. Wir konnten an dem Gerät und in Verbindung mit unserem Notebook kein Problem feststellen. Das von der Besitzerin geholte Notebook zeigte dann eine Kontaktunsicherheit beim Monitoranschluss. Wir gaben den Tipp, immer genau auf diese Verbindung zu achten."
anstiftung_1727,Anstiftung,DEU,German,Laptop,Samsung,Unknown,????,Fixed,repaircafe-freital,2019-06-03,"Falschfarben auf dem Bildschirm. Sogar auf einer Textkonsole mit schwarzem Hintergrund und weißer Schrift war ein roter Rand um die Schrift zu sehen.  Wir untersuchten die Verbindung zwischen der Grafikkarte und dem TFT-Display und fanden eine halb abgelöste Steckverbindung. Nachdem diese geschlossen und mit Klebepunkten fixiert war, funktionierte das Notebook wieder ohne Anzeigefehler. Bei der Gelegenheit pusteten wir das Gerät ordentlich durch, um eine gute Belüftung sicherzustellen."
anstiftung_1728,Anstiftung,DEU,German,Headphones,Sennheiser,Unknown,????,Fixed,repaircafe-freital,2019-06-03,Kabelbrüche an den Hörmuscheln: - Kabel an der Bruchstelle abschnitten und wieder in der Hörmuschel neu angelötet. Dabei konnten sogar die Knickschutztüllen wiederverwendet werden.
anstiftung_1729,Anstiftung,DEU,German,Laptop,Unknown,Unknown,????,Fixed,repaircafe-freital,2019-06-03,Wir halfen wir beim Wechseln des gebrochenen Displays. Das Display hatte sie schon vorher besorgt und so konnte sie das Gerät in kurzer Zeit reparieren.
anstiftung_1730,Anstiftung,DEU,German,Hi-Fi integrated,Unknown,Unknown,????,Unknown,repaircafe-freital,2019-06-03,"Sie hatte einen ungewöhnlichen Fehler: wenn man sie anschaltete, stellte sie sich von selbst immer lauter bis zum Maximum. Man konnte zwar mit dem Lautstärkeregler „gegenhalten“, aber das war auf Dauer keine befriedigende Lösung. Wir untersuchten die Elektronik, konnten aber mangels Schaltungsunterlagen den Fehler nicht finden und so ist die ganze Anlage leider Schrott."
